track_name,track_add_date,track_add_time,multiple_artists_bool,name_of_artists,album_name,album_release_date,album_release_date_precision,number_of_tracks_in_album,position_in_playlist,track_duration_ms,track_popularity,track_explicit,images_path,data_collection_date
Like Crazy,2023-09-08,09:47:25,False,['Jimin'],FACE,2023-03-24,day,6,36,212241,94,False,./images/like_crazy_jimin.jpg,2023-09-08
Heeriye (feat. Arijit Singh),2023-09-08,09:47:25,True,"['Jasleen Royal', 'Arijit Singh', 'Dulquer Salmaan']",Heeriye (feat. Arijit Singh),2023-07-25,day,1,37,194857,88,False,./images/heeriye_feat_arijit_singh_jasleen_royal.jpg,2023-09-08
I KNOW ?,2023-09-08,09:47:25,False,['Travis Scott'],UTOPIA,2023-07-28,day,19,38,211582,93,True,./images/i_know__travis_scott.jpg,2023-09-08
Anti-Hero,2023-09-08,09:47:25,False,['Taylor Swift'],Midnights,2022-10-21,day,13,39,200690,93,False,./images/antihero_taylor_swift.jpg,2023-09-08
Starboy,2023-09-08,09:47:25,True,"['The Weeknd', 'Daft Punk']",Starboy,2016-11-25,day,18,40,230453,92,True,./images/starboy_the_weeknd.jpg,2023-09-08
Used To Be Young,2023-09-08,09:47:25,False,['Miley Cyrus'],Endless Summer Vacation,2023-08-18,day,14,41,191185,83,False,./images/used_to_be_young_miley_cyrus.jpg,2023-09-08
MELTDOWN (feat. Drake),2023-09-08,09:47:25,True,"['Travis Scott', 'Drake']",UTOPIA,2023-07-28,day,19,42,246133,94,True,./images/meltdown_feat_drake_travis_scott.jpg,2023-09-08
Die For You,2023-09-08,09:47:25,False,['The Weeknd'],Starboy,2016-11-24,day,18,43,260253,90,False,./images/die_for_you_the_weeknd.jpg,2023-09-08
Ella Baila Sola,2023-09-08,09:47:25,True,"['Eslabon Armado', 'Peso Pluma']",DESVELADO,2023-04-28,day,16,44,165671,88,False,./images/ella_baila_sola_eslabon_armado.jpg,2023-09-08
Strangers,2023-09-08,09:47:25,False,['Kenya Grace'],Strangers,2023-09-01,day,1,45,172964,82,False,./images/strangers_kenya_grace.jpg,2023-09-08
Calm Down (with Selena Gomez),2023-09-08,09:47:25,True,"['Rema', 'Selena Gomez']",Rave & Roses Ultra,2023-04-27,day,22,46,239317,81,False,./images/calm_down_with_selena_gomez_rema.jpg,2023-09-08
Chico,2023-09-08,09:47:25,False,['Luísa Sonza'],Escândalo Íntimo,2023-08-31,day,24,47,182111,77,False,./images/chico_lusa_sonza.jpg,2023-09-08
FE!N (feat. Playboi Carti),2023-09-08,09:47:25,True,"['Travis Scott', 'Playboi Carti']",UTOPIA,2023-07-28,day,19,48,191700,93,True,./images/fen_feat_playboi_carti_travis_scott.jpg,2023-09-08
Creepin' (with The Weeknd & 21 Savage),2023-09-08,09:47:25,True,"['Metro Boomin', 'The Weeknd', '21 Savage']",HEROES & VILLAINS,2022-12-02,day,15,49,221520,93,True,./images/creepin_with_the_weeknd_21_savage_metro_boomin.jpg,2023-09-08
Last Night,2023-09-08,09:47:25,False,['Morgan Wallen'],One Thing At A Time,2023-03-03,day,36,50,163854,88,True,./images/last_night_morgan_wallen.jpg,2023-09-08
Paint The Town Red,2023-09-09,11:16:37,False,['Doja Cat'],Paint The Town Red,2023-08-04,day,1,1,231750,98,True,./images/paint_the_town_red_doja_cat.jpg,2023-09-09
Seven (feat. Latto) (Explicit Ver.),2023-09-09,11:16:37,True,"['Jung Kook', 'Latto']",Seven (feat. Latto),2023-07-14,day,3,2,184400,99,True,./images/seven_feat_latto_explicit_ver_jung_kook.jpg,2023-09-09
vampire,2023-09-09,11:16:37,False,['Olivia Rodrigo'],GUTS,2023-09-08,day,12,3,219724,50,True,./images/vampire_olivia_rodrigo.jpg,2023-09-09
bad idea right?,2023-09-09,11:16:37,False,['Olivia Rodrigo'],GUTS,2023-09-08,day,12,4,184783,52,True,./images/bad_idea_right_olivia_rodrigo.jpg,2023-09-09
all-american bitch,2023-09-09,11:16:37,False,['Olivia Rodrigo'],GUTS,2023-09-08,day,12,5,165833,58,True,./images/allamerican_bitch_olivia_rodrigo.jpg,2023-09-09
get him back!,2023-09-09,11:16:37,False,['Olivia Rodrigo'],GUTS,2023-09-08,day,12,6,211141,56,True,./images/get_him_back_olivia_rodrigo.jpg,2023-09-09
Cruel Summer,2023-09-09,11:16:37,False,['Taylor Swift'],Lover,2019-08-23,day,18,7,178426,100,False,./images/cruel_summer_taylor_swift.jpg,2023-09-09
lacy,2023-09-09,11:16:37,False,['Olivia Rodrigo'],GUTS,2023-09-08,day,12,8,177212,56,False,./images/lacy_olivia_rodrigo.jpg,2023-09-09
ballad of a homeschooled girl,2023-09-09,11:16:37,False,['Olivia Rodrigo'],GUTS,2023-09-08,day,12,9,203369,56,False,./images/ballad_of_a_homeschooled_girl_olivia_rodrigo.jpg,2023-09-09
making the bed,2023-09-09,11:16:37,False,['Olivia Rodrigo'],GUTS,2023-09-08,day,12,10,198866,55,False,./images/making_the_bed_olivia_rodrigo.jpg,2023-09-09
Slow Dancing,2023-09-09,11:16:37,False,['V'],Layover,2023-09-08,day,6,11,187026,0,False,./images/slow_dancing_v.jpg,2023-09-09
logical,2023-09-09,11:16:37,False,['Olivia Rodrigo'],GUTS,2023-09-08,day,12,12,231907,55,False,./images/logical_olivia_rodrigo.jpg,2023-09-09
LALA,2023-09-09,11:16:37,False,['Myke Towers'],LA VIDA ES UNA,2023-03-23,day,23,13,197920,99,True,./images/lala_myke_towers.jpg,2023-09-09
QLONA,2023-09-09,11:16:37,True,"['KAROL G', 'Peso Pluma']",MAÑANA SERÁ BONITO (BICHOTA SEASON),2023-08-10,day,9,14,172797,90,True,./images/qlona_karol_g.jpg,2023-09-09
the grudge,2023-09-09,11:16:37,False,['Olivia Rodrigo'],GUTS,2023-09-08,day,12,15,189386,54,True,./images/the_grudge_olivia_rodrigo.jpg,2023-09-09
love is embarrassing,2023-09-09,11:16:37,False,['Olivia Rodrigo'],GUTS,2023-09-08,day,12,16,154516,54,True,./images/love_is_embarrassing_olivia_rodrigo.jpg,2023-09-09
Dance The Night - From Barbie The Album,2023-09-09,11:16:37,False,['Dua Lipa'],Dance The Night (From Barbie The Album),2023-05-25,day,1,17,176579,97,False,./images/dance_the_night_from_barbie_the_album_dua_lipa.jpg,2023-09-09
Columbia,2023-09-09,11:16:37,False,['Quevedo'],Columbia,2023-07-07,day,1,18,186000,97,False,./images/columbia_quevedo.jpg,2023-09-09
pretty isn’t pretty,2023-09-09,11:16:37,False,['Olivia Rodrigo'],GUTS,2023-09-08,day,12,19,199422,54,True,./images/pretty_isnt_pretty_olivia_rodrigo.jpg,2023-09-09
Love Me Again,2023-09-09,11:16:37,False,['V'],Layover,2023-08-11,day,2,20,182293,95,False,./images/love_me_again_v.jpg,2023-09-09
"What Was I Made For? [From The Motion Picture ""Barbie""]",2023-09-09,11:16:37,False,['Billie Eilish'],"What Was I Made For? [From The Motion Picture ""Barbie""]",2023-07-13,day,1,21,222369,98,False,./images/what_was_i_made_for_from_the_motion_picture_barbie_billie_eilish.jpg,2023-09-09
fukumean,2023-09-09,11:16:37,False,['Gunna'],a Gift & a Curse,2023-06-16,day,15,22,125040,96,True,./images/fukumean_gunna.jpg,2023-09-09
teenage dream,2023-09-09,11:16:37,False,['Olivia Rodrigo'],GUTS,2023-09-08,day,12,23,222358,53,False,./images/teenage_dream_olivia_rodrigo.jpg,2023-09-09
Rainy Days,2023-09-09,11:16:37,False,['V'],Layover,2023-08-11,day,2,24,179560,93,False,./images/rainy_days_v.jpg,2023-09-09
Sprinter,2023-09-09,11:16:37,True,"['Dave', 'Central Cee']",Sprinter,2023-06-01,day,1,25,229133,96,True,./images/sprinter_dave.jpg,2023-09-09
Daylight,2023-09-09,11:16:37,False,['David Kushner'],Daylight,2023-04-14,day,1,26,212953,96,False,./images/daylight_david_kushner.jpg,2023-09-09
I Remember Everything (feat. Kacey Musgraves),2023-09-09,11:16:37,True,"['Zach Bryan', 'Kacey Musgraves']",Zach Bryan,2023-08-25,day,16,27,227195,90,False,./images/i_remember_everything_feat_kacey_musgraves_zach_bryan.jpg,2023-09-09
As It Was,2023-09-09,11:16:37,False,['Harry Styles'],Harry's House,2022-05-20,day,13,28,167303,91,False,./images/as_it_was_harry_styles.jpg,2023-09-09
LADY GAGA,2023-09-09,11:16:37,True,"['Peso Pluma', 'Gabito Ballesteros', 'Junior H']",GÉNESIS,2023-06-29,day,17,29,212878,94,True,./images/lady_gaga_peso_pluma.jpg,2023-09-09
Flowers,2023-09-09,11:16:37,False,['Miley Cyrus'],Endless Summer Vacation,2023-03-10,day,13,30,200600,95,False,./images/flowers_miley_cyrus.jpg,2023-09-09
Prada,2023-09-09,11:16:37,True,"['cassö', 'RAYE', 'D-Block Europe']",Prada,2023-08-11,day,1,31,132359,90,True,./images/prada_cass.jpg,2023-09-09
Kill Bill,2023-09-09,11:16:37,False,['SZA'],SOS,2022-12-08,day,23,32,153946,92,False,./images/kill_bill_sza.jpg,2023-09-09
Que Onda,2023-09-09,11:16:37,True,"['Calle 24', 'Chino Pacas', 'Fuerza Regida']",Que Onda,2023-08-30,day,1,33,191466,85,True,./images/que_onda_calle_24.jpg,2023-09-09
I Wanna Be Yours,2023-09-09,11:16:37,False,['Arctic Monkeys'],AM,2013-09-09,day,12,34,183956,94,False,./images/i_wanna_be_yours_arctic_monkeys.jpg,2023-09-09
Classy 101,2023-09-09,11:16:37,True,"['Feid', 'Young Miko']",Classy 101,2023-03-31,day,1,35,195986,94,True,./images/classy_101_feid.jpg,2023-09-09
Super Shy,2023-09-09,11:16:37,False,['NewJeans'],NewJeans 'Super Shy',2023-07-07,day,2,36,154666,94,False,./images/super_shy_newjeans.jpg,2023-09-09
(It Goes Like) Nanana - Edit,2023-09-09,11:16:37,False,['Peggy Gou'],(It Goes Like) Nanana [Edit],2023-06-15,day,1,37,231545,94,False,./images/it_goes_like_nanana_edit_peggy_gou.jpg,2023-09-09
WHERE SHE GOES,2023-09-09,11:16:37,False,['Bad Bunny'],WHERE SHE GOES,2023-05-18,day,1,38,231704,96,True,./images/where_she_goes_bad_bunny.jpg,2023-09-09
Barbie World (with Aqua) [From Barbie The Album],2023-09-09,11:16:37,True,"['Nicki Minaj', 'Ice Spice', 'Aqua']",Barbie World (with Aqua) [From Barbie The Album],2023-06-23,day,1,39,109750,94,True,./images/barbie_world_with_aqua_from_barbie_the_album_nicki_minaj.jpg,2023-09-09
La Bebe - Remix,2023-09-09,11:16:37,True,"['Yng Lvcas', 'Peso Pluma']",La Bebe (Remix),2023-03-17,day,2,40,234352,95,True,./images/la_bebe_remix_yng_lvcas.jpg,2023-09-09
Primera Cita,2023-09-09,11:16:37,False,['Carin Leon'],Colmillo De Leche,2023-05-19,day,18,41,186455,85,False,./images/primera_cita_carin_leon.jpg,2023-09-09
MI EX TENÍA RAZÓN,2023-09-09,11:16:37,False,['KAROL G'],MAÑANA SERÁ BONITO (BICHOTA SEASON),2023-08-10,day,9,42,154374,87,False,./images/mi_ex_tena_razn_karol_g.jpg,2023-09-09
Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,2023-09-09,11:16:37,True,"['The Weeknd', 'Playboi Carti', 'Madonna']",Popular (Music from the HBO Original Series),2023-06-02,day,1,43,215466,93,True,./images/popular_with_playboi_carti_madonna_music_from_the_hbo_original_series_the_weeknd.jpg,2023-09-09
Holanda,2023-09-09,11:16:37,False,['Jhayco'],Holanda,2023-07-28,day,1,44,231693,91,True,./images/holanda_jhayco.jpg,2023-09-09
Blue,2023-09-09,11:16:37,False,['V'],Layover,2023-09-08,day,6,45,149853,0,False,./images/blue_v.jpg,2023-09-09
I KNOW ?,2023-09-09,11:16:37,False,['Travis Scott'],UTOPIA,2023-07-28,day,19,46,211582,93,True,./images/i_know__travis_scott.jpg,2023-09-09
For Us,2023-09-09,11:16:37,False,['V'],Layover,2023-09-08,day,6,47,171160,0,False,./images/for_us_v.jpg,2023-09-09
Style,2023-09-09,11:16:37,False,['Taylor Swift'],1989,2014-10-27,day,13,48,231000,83,False,./images/style_taylor_swift.jpg,2023-09-09
Blank Space,2023-09-09,11:16:37,False,['Taylor Swift'],1989,2014-10-27,day,13,49,231826,83,False,./images/blank_space_taylor_swift.jpg,2023-09-09
Strangers,2023-09-09,11:16:37,False,['Kenya Grace'],Strangers,2023-09-01,day,1,50,172964,83,False,./images/strangers_kenya_grace.jpg,2023-09-09
Seven (feat. Latto) (Explicit Ver.),2023-09-10,08:09:27,True,"['Jung Kook', 'Latto']",Seven (feat. Latto),2023-07-14,day,3,1,184400,99,True,./images/seven_feat_latto_explicit_ver_jung_kook.jpg,2023-09-10
Paint The Town Red,2023-09-10,08:09:27,False,['Doja Cat'],Paint The Town Red,2023-08-04,day,1,2,231750,99,True,./images/paint_the_town_red_doja_cat.jpg,2023-09-10
vampire,2023-09-10,08:09:27,False,['Olivia Rodrigo'],GUTS,2023-09-08,day,12,3,219724,75,True,./images/vampire_olivia_rodrigo.jpg,2023-09-10
bad idea right?,2023-09-10,08:09:27,False,['Olivia Rodrigo'],GUTS,2023-09-08,day,12,4,184783,77,True,./images/bad_idea_right_olivia_rodrigo.jpg,2023-09-10
Cruel Summer,2023-09-10,08:09:27,False,['Taylor Swift'],Lover,2019-08-23,day,18,5,178426,100,False,./images/cruel_summer_taylor_swift.jpg,2023-09-10
LALA,2023-09-10,08:09:27,False,['Myke Towers'],LA VIDA ES UNA,2023-03-23,day,23,6,197920,99,True,./images/lala_myke_towers.jpg,2023-09-10
get him back!,2023-09-10,08:09:27,False,['Olivia Rodrigo'],GUTS,2023-09-08,day,12,7,211141,80,True,./images/get_him_back_olivia_rodrigo.jpg,2023-09-10
QLONA,2023-09-10,08:09:27,True,"['KAROL G', 'Peso Pluma']",MAÑANA SERÁ BONITO (BICHOTA SEASON),2023-08-10,day,9,8,172797,90,True,./images/qlona_karol_g.jpg,2023-09-10
all-american bitch,2023-09-10,08:09:27,False,['Olivia Rodrigo'],GUTS,2023-09-08,day,12,9,165833,80,True,./images/allamerican_bitch_olivia_rodrigo.jpg,2023-09-10
Slow Dancing,2023-09-10,08:09:27,False,['V'],Layover,2023-09-08,day,6,10,187026,80,False,./images/slow_dancing_v.jpg,2023-09-10
Dance The Night - From Barbie The Album,2023-09-10,08:09:27,False,['Dua Lipa'],Dance The Night (From Barbie The Album),2023-05-25,day,1,11,176579,97,False,./images/dance_the_night_from_barbie_the_album_dua_lipa.jpg,2023-09-10
Columbia,2023-09-10,08:09:27,False,['Quevedo'],Columbia,2023-07-07,day,1,12,186000,97,False,./images/columbia_quevedo.jpg,2023-09-10
the grudge,2023-09-10,08:09:27,False,['Olivia Rodrigo'],GUTS,2023-09-08,day,12,13,189386,77,True,./images/the_grudge_olivia_rodrigo.jpg,2023-09-10
"What Was I Made For? [From The Motion Picture ""Barbie""]",2023-09-10,08:09:27,False,['Billie Eilish'],"What Was I Made For? [From The Motion Picture ""Barbie""]",2023-07-13,day,1,14,222369,98,False,./images/what_was_i_made_for_from_the_motion_picture_barbie_billie_eilish.jpg,2023-09-10
making the bed,2023-09-10,08:09:27,False,['Olivia Rodrigo'],GUTS,2023-09-08,day,12,15,198866,78,False,./images/making_the_bed_olivia_rodrigo.jpg,2023-09-10
fukumean,2023-09-10,08:09:27,False,['Gunna'],a Gift & a Curse,2023-06-16,day,15,16,125040,96,True,./images/fukumean_gunna.jpg,2023-09-10
ballad of a homeschooled girl,2023-09-10,08:09:27,False,['Olivia Rodrigo'],GUTS,2023-09-08,day,12,17,203369,78,False,./images/ballad_of_a_homeschooled_girl_olivia_rodrigo.jpg,2023-09-10
logical,2023-09-10,08:09:27,False,['Olivia Rodrigo'],GUTS,2023-09-08,day,12,18,231907,78,False,./images/logical_olivia_rodrigo.jpg,2023-09-10
lacy,2023-09-10,08:09:27,False,['Olivia Rodrigo'],GUTS,2023-09-08,day,12,19,177212,78,False,./images/lacy_olivia_rodrigo.jpg,2023-09-10
love is embarrassing,2023-09-10,08:09:27,False,['Olivia Rodrigo'],GUTS,2023-09-08,day,12,20,154516,77,True,./images/love_is_embarrassing_olivia_rodrigo.jpg,2023-09-10
LADY GAGA,2023-09-10,08:09:27,True,"['Peso Pluma', 'Gabito Ballesteros', 'Junior H']",GÉNESIS,2023-06-29,day,17,21,212878,94,True,./images/lady_gaga_peso_pluma.jpg,2023-09-10
Love Me Again,2023-09-10,08:09:27,False,['V'],Layover,2023-08-11,day,2,22,182293,95,False,./images/love_me_again_v.jpg,2023-09-10
Sprinter,2023-09-10,08:09:27,True,"['Dave', 'Central Cee']",Sprinter,2023-06-01,day,1,23,229133,96,True,./images/sprinter_dave.jpg,2023-09-10
Daylight,2023-09-10,08:09:27,False,['David Kushner'],Daylight,2023-04-14,day,1,24,212953,96,False,./images/daylight_david_kushner.jpg,2023-09-10
Que Onda,2023-09-10,08:09:27,True,"['Calle 24', 'Chino Pacas', 'Fuerza Regida']",Que Onda,2023-08-30,day,1,25,191466,86,True,./images/que_onda_calle_24.jpg,2023-09-10
As It Was,2023-09-10,08:09:27,False,['Harry Styles'],Harry's House,2022-05-20,day,13,26,167303,91,False,./images/as_it_was_harry_styles.jpg,2023-09-10
pretty isn’t pretty,2023-09-10,08:09:27,False,['Olivia Rodrigo'],GUTS,2023-09-08,day,12,27,199422,76,True,./images/pretty_isnt_pretty_olivia_rodrigo.jpg,2023-09-10
Flowers,2023-09-10,08:09:27,False,['Miley Cyrus'],Endless Summer Vacation,2023-03-10,day,13,28,200600,95,False,./images/flowers_miley_cyrus.jpg,2023-09-10
I Wanna Be Yours,2023-09-10,08:09:27,False,['Arctic Monkeys'],AM,2013-09-09,day,12,29,183956,94,False,./images/i_wanna_be_yours_arctic_monkeys.jpg,2023-09-10
Kill Bill,2023-09-10,08:09:27,False,['SZA'],SOS,2022-12-08,day,23,30,153946,92,False,./images/kill_bill_sza.jpg,2023-09-10
Classy 101,2023-09-10,08:09:27,True,"['Feid', 'Young Miko']",Classy 101,2023-03-31,day,1,31,195986,94,True,./images/classy_101_feid.jpg,2023-09-10
La Bebe - Remix,2023-09-10,08:09:27,True,"['Yng Lvcas', 'Peso Pluma']",La Bebe (Remix),2023-03-17,day,2,32,234352,95,True,./images/la_bebe_remix_yng_lvcas.jpg,2023-09-10
(It Goes Like) Nanana - Edit,2023-09-10,08:09:27,False,['Peggy Gou'],(It Goes Like) Nanana [Edit],2023-06-15,day,1,33,231545,94,False,./images/it_goes_like_nanana_edit_peggy_gou.jpg,2023-09-10
WHERE SHE GOES,2023-09-10,08:09:27,False,['Bad Bunny'],WHERE SHE GOES,2023-05-18,day,1,34,231704,95,True,./images/where_she_goes_bad_bunny.jpg,2023-09-10
Super Shy,2023-09-10,08:09:27,False,['NewJeans'],NewJeans 'Super Shy',2023-07-07,day,2,35,154666,94,False,./images/super_shy_newjeans.jpg,2023-09-10
Barbie World (with Aqua) [From Barbie The Album],2023-09-10,08:09:27,True,"['Nicki Minaj', 'Ice Spice', 'Aqua']",Barbie World (with Aqua) [From Barbie The Album],2023-06-23,day,1,36,109750,94,True,./images/barbie_world_with_aqua_from_barbie_the_album_nicki_minaj.jpg,2023-09-10
Primera Cita,2023-09-10,08:09:27,False,['Carin Leon'],Colmillo De Leche,2023-05-19,day,18,37,186455,85,False,./images/primera_cita_carin_leon.jpg,2023-09-10
Prada,2023-09-10,08:09:27,True,"['cassö', 'RAYE', 'D-Block Europe']",Prada,2023-08-11,day,1,38,132359,90,True,./images/prada_cass.jpg,2023-09-10
teenage dream,2023-09-10,08:09:27,False,['Olivia Rodrigo'],GUTS,2023-09-08,day,12,39,222358,76,False,./images/teenage_dream_olivia_rodrigo.jpg,2023-09-10
Holanda,2023-09-10,08:09:27,False,['Jhayco'],Holanda,2023-07-28,day,1,40,231693,91,True,./images/holanda_jhayco.jpg,2023-09-10
MI EX TENÍA RAZÓN,2023-09-10,08:09:27,False,['KAROL G'],MAÑANA SERÁ BONITO (BICHOTA SEASON),2023-08-10,day,9,41,154374,87,False,./images/mi_ex_tena_razn_karol_g.jpg,2023-09-10
I Remember Everything (feat. Kacey Musgraves),2023-09-10,08:09:27,True,"['Zach Bryan', 'Kacey Musgraves']",Zach Bryan,2023-08-25,day,16,42,227195,90,False,./images/i_remember_everything_feat_kacey_musgraves_zach_bryan.jpg,2023-09-10
Heeriye (feat. Arijit Singh),2023-09-10,08:09:27,True,"['Jasleen Royal', 'Arijit Singh', 'Dulquer Salmaan']",Heeriye (feat. Arijit Singh),2023-07-25,day,1,43,194857,89,False,./images/heeriye_feat_arijit_singh_jasleen_royal.jpg,2023-09-10
un x100to,2023-09-10,08:09:27,True,"['Grupo Frontera', 'Bad Bunny']",El Comienzo,2023-08-25,day,12,44,194563,77,False,./images/un_x100to_grupo_frontera.jpg,2023-09-10
Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,2023-09-10,08:09:27,True,"['The Weeknd', 'Playboi Carti', 'Madonna']",Popular (Music from the HBO Original Series),2023-06-02,day,1,45,215466,93,True,./images/popular_with_playboi_carti_madonna_music_from_the_hbo_original_series_the_weeknd.jpg,2023-09-10
Ella Baila Sola,2023-09-10,08:09:27,True,"['Eslabon Armado', 'Peso Pluma']",DESVELADO,2023-04-28,day,16,46,165671,88,False,./images/ella_baila_sola_eslabon_armado.jpg,2023-09-10
Blank Space,2023-09-10,08:09:27,False,['Taylor Swift'],1989,2014-10-27,day,13,47,231826,83,False,./images/blank_space_taylor_swift.jpg,2023-09-10
Style,2023-09-10,08:09:27,False,['Taylor Swift'],1989,2014-10-27,day,13,48,231000,83,False,./images/style_taylor_swift.jpg,2023-09-10
Starboy,2023-09-10,08:09:27,True,"['The Weeknd', 'Daft Punk']",Starboy,2016-11-25,day,18,49,230453,92,True,./images/starboy_the_weeknd.jpg,2023-09-10
Rainy Days,2023-09-10,08:09:27,False,['V'],Layover,2023-08-11,day,2,50,179560,93,False,./images/rainy_days_v.jpg,2023-09-10
Seven (feat. Latto) (Explicit Ver.),2023-09-11,10:57:44,True,"['Jung Kook', 'Latto']",Seven (feat. Latto),2023-07-14,day,3,1,184400,99,True,./images/seven_feat_latto_explicit_ver_jung_kook.jpg,2023-09-11
Paint The Town Red,2023-09-11,10:57:44,False,['Doja Cat'],Paint The Town Red,2023-08-04,day,1,2,231750,99,True,./images/paint_the_town_red_doja_cat.jpg,2023-09-11
vampire,2023-09-11,10:57:44,False,['Olivia Rodrigo'],GUTS,2023-09-08,day,12,3,219724,79,True,./images/vampire_olivia_rodrigo.jpg,2023-09-11
Cruel Summer,2023-09-11,10:57:44,False,['Taylor Swift'],Lover,2019-08-23,day,18,4,178426,100,False,./images/cruel_summer_taylor_swift.jpg,2023-09-11
bad idea right?,2023-09-11,10:57:44,False,['Olivia Rodrigo'],GUTS,2023-09-08,day,12,5,184783,80,True,./images/bad_idea_right_olivia_rodrigo.jpg,2023-09-11
LALA,2023-09-11,10:57:44,False,['Myke Towers'],LA VIDA ES UNA,2023-03-23,day,23,6,197920,99,True,./images/lala_myke_towers.jpg,2023-09-11
get him back!,2023-09-11,10:57:44,False,['Olivia Rodrigo'],GUTS,2023-09-08,day,12,7,211141,83,True,./images/get_him_back_olivia_rodrigo.jpg,2023-09-11
QLONA,2023-09-11,10:57:44,True,"['KAROL G', 'Peso Pluma']",MAÑANA SERÁ BONITO (BICHOTA SEASON),2023-08-10,day,9,8,172797,90,True,./images/qlona_karol_g.jpg,2023-09-11
all-american bitch,2023-09-11,10:57:44,False,['Olivia Rodrigo'],GUTS,2023-09-08,day,12,9,165833,83,True,./images/allamerican_bitch_olivia_rodrigo.jpg,2023-09-11
Dance The Night - From Barbie The Album,2023-09-11,10:57:44,False,['Dua Lipa'],Dance The Night (From Barbie The Album),2023-05-25,day,1,10,176579,97,False,./images/dance_the_night_from_barbie_the_album_dua_lipa.jpg,2023-09-11
Slow Dancing,2023-09-11,10:57:44,False,['V'],Layover,2023-09-08,day,6,11,187026,84,False,./images/slow_dancing_v.jpg,2023-09-11
